#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
krak;Blood of Krak;;;;;;;;;;;x
krak_desc;"Prince Krak, the founder of KrakÛw, was the leader of the Vistulans in the 7th century CE. According to a popular legend, he and his two sons defeated a mighty dragon living beneath hill Wawel, thus earning the nickname ""Dragonslayers"". Under Krak's dynasty's reign, KrakÛw became a wealthy trade hub, arguably the richest Slavic town north of the Carpathians. In 986 CE prince Krak IV defeated the Piast incursion, killing prince Mieszko in personal combat. In 987 CE the combined Lesser Polish-Silesian forces managed to rout an invasion by Czech prince Boleslav II, securing their independence for the time being. But can the ""City of the Dragonslayer"" preserve its independence against the surrounding foes?";;;;;;;;;;;;;x
maccabeus;Blood of Maccabeus;;;;;;;;;;;x
maccabeus_desc;This figure is a Hasmonean, a descendent of Judah Maccabeus, the Sledgehammer of Judea. In 167 BCE his father Mattathias began a rebellion against the cruel policies of the Seleukids, but died within a year, leaving Judah to pick up his fatherÅ's torch. Judah did not falter, and lead the Chosen people to victory after victory over the Seleukids, joining the ranks of Joshua, Gideon, and David as one of IsraelÅfs greatest heroes! \nWhen Seleukid strength proved too much, Judah invited in the Romans, who helped force King Demetrius to recognize Judah as King of Judea in 160 BCE, although the following year Judah was treacherously killed while in prayer, likely on Demetrius's orders. The star of the Hasmoneans has since fallen, but it has not disappeared. From their citadel in Beersheb the heirs of Judah pray to Yahweh Sabaoth for victory over the infidels who now lord over Israel. Soon, the idolaters will once again know to fear the Sledgehammer of Judea!;;;;;;;;;;;;;x
maelgwn;Blood of Maelgwn;;;;;;;;;;;x
maelgwn_desc;This character is a descendant of Maelgwn ap Cadwallon, King of Gwynedd and High King of the Brythons. Maelgwn remains a legendary character among the Brythons, partly because of Taliesin the Bard, his son-in-law and court bard. Immortalized in the great songs of the Brythons, Maelgwn is widely remembered as the High Dragon of the North, and Great King of the Hen Ogledd. An Artorian and Constantinid on the maternal lines, Maelgwn was one of the chief supporters of Christianity in Brythonia. His support of Christianity turned the Pagan Brythons against him, and the Dragon of the Island found his death at the hand of the Pagan priesthood, burned alive as a sacrifice to the old gods. His descendants turned Gwynedd into a bastion of Christianity, while still allowing the druids of Ynis Mon their traditional rights over the Island. The Kings of Gwynedd might not be considered a great power among the Kings of the Island, but their strongholds remain impregnable, from this position of strength they can safely plot the downfall of their many enemies!;;;;;;;;;;;;;x
mathrafal;Blood of Rhodri;;;;;;;;;;;x
mathrafal_desc;This character is a descendant of Rhodri ap Mawr, the Great, King of Powys and High King of the Brythons. An Artorian of the Royal line of Powys, Rhodri proved worthy of his blood winning many famous victories over the Norse. He was rewarded for his victories and the sacrifice of 101 Norse prisoners to a Sword of Victory, in the ancient Artorian fashion, by being elected High King of the Brythons. Ever impulsive and fearless, Rhodri died in battle against the Norse after charging their line alone, with his troops refusing to fight a greatly superior enemy. His death would inspire his army to victory and the name of Rhodri the Great would become a rallying cry against any subsequent Norse invasion. His senior bloodline rule over Powys, from the ancient seat of their power, the great stronghold of Mathrafal, seat of the High Kings of Old. They remain unconquerable and true to their ancestor's blood, as they bow to no man, no matter his power or earthly glory!;;;;;;;;;;;;;x
merovingian;Blood of Merovech;;;;;;;;;;;x
merovingian_desc;The Merovingian Kings of Francia trace their descent from Merovech and Clovis I, the first great Christian King of the Franks. Their Holy Sang Real has ruled over the Franks for hundreds of years, although many of those years were spent as figure-heads, with overpowerful Mayors of the Palace being the actual power of the realm. The Karlings kept the Sang Real on a tight leash, the Merovingian Kings being in truth less than minor aristocrats in their new capital of Paris. Providing little besides overglorified marriage partners for the Karlings and other more powerful dynasties, the Merovingians could have dissapeared into complete irrelevance. Yet this was not to be. Following the great fragmentation of the Karling Empire and The Third Great War of the Princes, an able scion of the Sang Real rose to great power among the feudal nobles of the Holy Roman Empire. His name was Clovis VI and through his marriage to the Karling princess Adelheid, a well-engineered network of alliances, and undisputed martial genious, this later-day Clovis rebuilt a kingdom for his sacred bloodline. Under his descendants, this Sacral Frankish Kingdom became ever more of a theocracy than a feudal state. The Kings of the Sang Real are considered Holy by their subjects and are said to be able to ritually cure sickness by laying on hands. Ever greater belief in their Sacred Mission meant the Merovingians split with Rome establishing their own Gallic Church, based upon the Mystery of the Sang Real and the divine destiny of its heirs. It is said that a Ruler of the Holy Blood will one day rule the world, for the world belongs to the Sacred Sang Real, now and forever!;;;;;;;;;;;;;x
mithridates;Blood of Mithridates;;;;;;;;;;;x
mithridates_desc;This character is a descendant of Mithridates VI of Pontus, crowned Megas Basileus in Pella after receiving the submission of Asia Minor and Hellas. Mithridates began the expansion of his kingdom by seizing Bythinia to the west, following which the Hellens of Asia Minor submitted to this growing power. Soon after, Mithridates would take advantage of the civil war in Rome between Sulla and Marius, invading the client state of Makedonia. Once in Pella, Mithridates proclaimed himself Megas Basileus and continued his campaign south, defeating the Spartan and Athenian army at Pydna, where the Spartans, refusing to surrender, were killed to a man. He would continue to win victories against both Hellenic and Roman forces until he would finally be defeated by Gnaeus Pompeius and King Deiotarus of Galatia. \nForced to flee to his son's kingdom of Cimmerian Bosphorus, he was pursued by Pompeius who soundly defeated the Pontic army. Mithidates son, Machares, betrayed and murdered his father hoping to cater favor with Rome. However Pompeius executed Machares for fratricide and installed Mithidates VII as a Roman client in Pontus, whose descendants still rule over Pontus. But with the current state of affairs in the Empire, will they be able to once again claim the title Megas Basileus?;;;;;;;;;;;;;x
muawiyah;Blood of Muawiyah;;;;;;;;;;;x
muawiyah_desc;"This character is a descendant of Muawiyah ibn Abi Sufyan, the first Umayyad Caliph. In 657 CE Muawiyah fought Ali in the great Battle of Siffin, a key moment in the dissolution of Islamic unity. The arbitration following the indecisive battle, spelled the beginning of the End for the Rashidun Caliphate. Following Ali's assassination by a Kharijite, Muawiyah became Caliph and ruled over much of the Islamic Realm from Damascus. In 670 CE, Alexandros XVI entreated him to attack Persia, wishing to see him humbled in the process, but his plan backfired as Muawiyah conquered Ctesiphon and had the Persians expelled from Mesopotamia. Alexandros famously proclaimed: ""Never trust a Persian to do your business."" The later years of his rule so the Great Fragmentation of Islam and collapse of any form of central authority. He died assassinated in 680, his death causing further Islamic disunity. In 750 CE Umayyad power in the East collapsed entirely following their defeat in the Battle of the Zab by the new Abbasid Caliphate. The Umayyad Caliph Marwan II barely managed to flee to Damascus and retain rule over the city and its environs. In 755 CE, the Umayyad Abd-ar-Rahman went to Hispania, thus inaugurating the Great Umayyad adventure in the West, culminating in the Establishment of the Caliphate of Cordoba. The Umayyads went on to become great patrons of Ilm, their realms being renowned for their tolerance, scientific advances and patronage of art. The Umayyads might have lost their former glory, but as patrons of Light in a world of Darkness, they still hope that one day they will regain what is rightfully theirs. Maybe, a day will come when Ilm will be the guiding principle of Islam once more, and the Umayyad Caliphs will once more be the focus of the prayers of the faithful, from Mecca to Cordoba and beyond!";;;;;;;;;;;;;x
offa;Blood of Offa;;;;;;;;;;;x
offa_desc;"This character is a descendant of Offa the Good, the King of Mercia. With his Kingdom bordering the Brython lands, Offa decided to ally himself with his Western neighbors and in 757 CE he married the Artorian princess Axyra. The Offaning line thus became to be known by many as the ""Saxon Artorii"". Following an elaborate diplomatic policy Offa of Mercia managed to become Bretwalda of the Saxons in 765 CE. He would rule in peace establishing good relations with the High Kings of Brythonia and Northanhymbra. Mostly concerning himself with internal affairs, Offa established a great system of burghs within his realm, while his monetary policies saw his coins being used in international commerce, his gold coins making their way as far East as the Abbasid Caliphate! Offa the Good died assassinated by his own son Ecgfrith, who would come to lose the High Kingship and his life on account of his later proven patricide. The Offanings rule over Mercia to this day, accused by some to be more Brython than Saxon, the Kings of Mercia have intermarried into the Brython noble families and are seen by many to be more Artorii than anything else. They are renowned for their great administrative skills, and many believe that an Offaning High King might one day bring back the prosperity of old to Britannia and beyond!";;;;;;;;;;;;;x
oleg;Blood of Oleg;;;;;;;;;;;x
oleg_desc;"Oleg the Seer, the first Great Varangian Prince of Kiev is a figure of legend, credited with great oracular powers. In 912 Oleg, Bane of the Rhomaion, assembled a great Varangian host and went South to besiege Miklagard itself. Unable to penetrate the great walls of the Imperial City, Oleg fixed his shield to the gate of the city. It is said that a prophecy foretold that Oleg would find his death from his own stallion, and so he sent it away, and many years later when the horse had died, he finally went to see its remains. As Oleg touched the skull of his stallion, a snake slithered from inside the skull and bit him. Thus Oleg died fulfilling the prophecy. His descendants are still credited with great oracular power, and are prone to call themselves ""The Seer Princes"" of Kiev. While their dominion is much diminished the Olegovichs of Kiev are still feared by their enemies as they cling on to power in the Seer's capital. The Princes of Kiev have overcome many misfortuners, and have remained steadfast in their resolve, for it is foretold that one day, a King of the Blood of Oleg will march once more on Miklagard and he will affix his shield on the very doors of the Imperial Palace!";;;;;;;;;;;;;x
oswald;Blood of Oswald;;;;;;;;;;;x
oswald_desc;This character is a descendant of Oswald the Great, the Divine Ruler and King of Northumbria. Oswald was a man of great ambition. His claim of being the Son of God, his unequalled charisma and his merging of Christian and pagan beliefs into a powerful royal cult, turned many nobles to his cause. His campaigns of unification brought the North under his rule and in 610 CE, Oswald proclaimed himself Bretwalda, fighting an indecisive war with Raedwald of East Anglia over the High Kingship. This war would prove to be the beginning of the end for the unity of the High Kingdom of the Saxons. Widely acknowledged as the Divine Ruler of the North, Oswald managed to became Bretwalda in truth in 632 CE. Following his death, his body remained uncorrupt. With his divinity proven, Oswald's remains became the focus of an important Saxon cult, his descendants later carrying his Invincible Right hand into battle as a relic guaranteeing victory. In 650 CE the split between the South and North would become permanent, as his descendant Oswiu of Northanhymbra, supported by the Britano-Sarmatian High King Riothamus III Artorius, proclaimed himself High King of the North, thus splitting Saxon dominions in half, creating the long lasting status-quo of the Three Kingdoms in Britannia. The Divine Blood of the Oswaldings is seen by many to this very day as the rightful Ruling Blood of the North, and the heirs of Oswald still dream of carrying their ancestor's Hand into glorious battle, to reestablish their rightful dominion over the North and beyond!;;;;;;;;;;;;;x
parmenion;Blood of Parmenion;;;;;;;;;;;x
parmenion_desc;"Parmenion, the great general of Philip II of Makedon, and then Megas Alexandros, was one of the greatest of the Makedones. The chief companion of Philip, and then Alexandros's second in command, Parmenion's great wisdom inspired generations of Makedon generals. While some whisper that his steadfast command of the left at the Battle of Issus was the true key to success in that most famous of battles, others choose to remember him for his advice before the battle of Gaugamela. Darius had sent an emissary offering Alexandros half of his entire empire in exchange for peace... Parmenion opined that if he were Alexander, he would have gladly accepted the offer. Alexander only replied, ""And I would too, if I were Parmenion."" The bloodline of Parmenion became Satraps of Ecbatana and stubbornly held on to it as they mastered the art of bowing before the most powerful ruler of the day. Their greatest moment came towards the end of the Seleukid Renaissance. In 102CE Philotas XII, after a famous victory near Arsakia Rhagae, humbled his Parthian Overlord and went on to crown himself King of Media. After a series of whirlwind campaigns, Philotas, now king of Media, Atropatene and Hayasdan marched upon Seleukeia on the Tigris and entered the city in triumph as the Seleukid Basileus Antiochus XVI Epiphanes chose not to give battle. Great celebrations were planned to mark the Restauration of a Hellenic Persian Empire, but on that very night Philotas XII the Conqueror, died chocking on a poisoned cup of wine, and the dream of a restored Arche Makedonia died with him. His descendants did well to hold on to Ecbatana and wither the storms time sent their way. Now Persianized the Parmenions of Ecbatana still hold on to their Satrapy and dream of the Empire that could have been, if not but for a cup of wine!";;;;;;;;;;;;;x
piast;Blood of Piast;;;;;;;;;;;x
piast_desc;This character is a descendant of Piast the Wheelwright, a peasant who led a popular uprising against the tyrant prince Popiel of Goplans in 828 CE. Made prince by popular acclamation, Piast personally commanded the assault on Popiel's island fortress on lake Goplo and slew the tyrant in personal combat. Then he took the old Lechitic stronghold of Gniezno as his captal. Under Piast's rule, the Polans began an ambitious attempt to restore the legendary realm of Lech. This dream came to an end in 986 CE, when prince Mieszko was killed in the battle of KrakÛw by Krakovian ruler Krak IV. The tribes already subjugated by the Polans - the Kuyavians and Silesians - have rebelled, restoring their independence. But can Piast's dream be so easily forgotten?;;;;;;;;;;;;;x
popiel;Blood of Popiel;;;;;;;;;;;x
popiel_desc;This character is a descendant of prince Popiel of the Goplans. Once a hegemon of northern Poland, Popiel's realm has been shattered in 828 CE when Piast the Wheelwright of the Polans led a popular uprising aganst his tyranic rule. After Popiel got slain by Piast inside his islandic hold on lake Goplo, his only son Gniewomir fled east, ultimately finding refuge on the east bank of Vistula. The restored Popielid principality, led by Popiel's grandson Lech, campaigned against Piast prince Lestek in 889 CE, reestablishing control over the lands of Kuyavia. Thus the rising star of the Piasts has been counterbalanced for the time being - but Lech's untimely death in 891 CE almost resulted in the Popielid realm being divided between his twin brothers Popiel II and Skarbimir. Will the Popielids manage to restore their position among the Lechitic tribes - or shall they vanish from history forever?;;;;;;;;;;;;;x
ptolemaios;Blood of Ptolemaios;;;;;;;;;;;x
ptolemaios_desc;The proud Diadokhoi bloodline of Ptolemaios once ruled over Egypt and the Levant, from Kyrene to Cyprus! As a Roman vassal, Ptolemaic Egypt managed to survive in a reduced state, until finally its rulers had to accept the loss of Egypt and rule over the small kingdom of Kyrene alone. Kyrene became an impregnable bastion of the Ptolemaioi, a highly fortified and developed realm sustained by a powerful professional military, and even Muslim expansion could not dislodge the proud Hellenes from their seat of power. Upon their elevation to the throne, the Ptolemaioi of Kyrene adopt the sacred praenomen of Userkhaenre Meryamun  - Who is made strong through the ka of Re, beloved of Amun- the ancient name of PtolemaÓos Phil·delphos, for it was prophesized that He would ride back in glory to Alexandria and beyond!;;;;;;;;;;;;;x
raedwald;Blood of Raedwald;;;;;;;;;;;x
raedwald_desc;"This character is a descendant of Raedwald, the great King of East Anglia. Raedwald was the first Sovereign to be called ""High King of the Angles"" rather than the Saxons, after proclaiming himself High King of Eastern Britannia in 599 CE. His ambition of turning all of Britannia into one unified kingdom collapsed following the battle of Wantage in 603 CE. Defeated by Riothamus II Artorius, the High King of the Brythons the two acknowledged each other as High Kings, one ruling over the West, the other over the East. Raedwald's conversion to Christianity would have disastrous consequences in terms of his power over the Saxons. In 610 CE Oswald of Northumbria proclaimed himself High King of the Saxons and Raedwald was forced to fight an indecisive war effectively losing sovereignty over the North. Raedwald's descendants held on to power in East Anglia, and his blood is often blamed by many to this very day for eventually causing the division of the Saxon High Kingship and the appearence of the High Kingdom of the North. The Raedwaldings remain a powerful, yet embiterred dynasty, still clinging to their dream of reuniting the Saxon lands and expelling all invaders from their ancestral High Kingdom.";;;;;;;;;;;;;x
rognvald;Blood of Rognvald;;;;;;;;;;;x
rognvald_desc;This character is a descendant of Rognvald Eysteinsson, the first Jarl of Orkney. Rognvald the Wise, a favored companion of the great Norse King Harald Fairhair went on many viking expeditions, from the Volga to the Mediterranean! After having achieved great riches during his many travels, Rognvald returned to the North, desiring to establish a Realm of his own. He set his sights on Orkney and with the help of his viking companions the islands were soon his. The Jarls of Orkney hold themselves to be Kings in their own lands, and have for many years coveted the title of Kings of the North. Their attempts at subduing the Picts and Scots have innevitably failed, yet the Great Jarls of Orkney remain the unquestioned power of the Eastern Isles. While many of the Jarls of Orkney seem more concerned with plunder than expansion, their blood still yearns for dominion over the Northern Lands, and the true Blood of Rognvald know that only riches earned from great plunder can bring them the power they need to subdue their errant neighbors!;;;;;;;;;;;;;x
rurik;Blood of Rurik;;;;;;;;;;;x
rurik_desc;Rurik, the Varangian Prince of Holmgardr established a strong Norse state centered around his newly founded capital. One of many Varangian warlords to try their hand at conquest in the East, Rurik's legacy proved to be the most lasting. His heir Ingvar of Holmgardr was acknowledged by the other Varangian Princes as King of Gardariki. His great Varangian host besieged Miklagard on two ocassions in 941 and 944. Not content with his exploits on the Black Sea, Ingvar terrorized the Caspian as well, his Varangians launching a major expedition into Persia and sacking the great city of Arsakia Rhagae. Inspite of his glorious exploits, Ingvar met with an undignified end, as the Drevlyans captured him while attempting to collect tribute. The Drevlyans bent down two birch trees to the ground and tied them to Ingvar's legs, and then they let the trees straighten, thus tearing him apart. His wife Olga extracted merciless revenge, burning their capital of Iskorosten and then salting its very ground, then leveling their other towns so that nothing remained of them, while all Drevlyan men were put to the sword. Rurik's blood lost the High Kingship, but his descendants continued to reign in Holmgardr and elsewhere. After several expeditions to Miklagard, and with many of their warriors having served in the Rhomaion Varangian Guard, the Princes of Holmgardr adopted ”dinn-SÛl as their patron, their very own version of Sol Invictus. It is their dream to build a great Empire of the North, a Third Rome under the auspices of their Invincible Sun, and then one day with the whole might of Gardariki descend upon Miklagard in victory and march on to even greater glory, to Rome and beyond!;;;;;;;;;;;;;x
rus;Blood of Rus;;;;;;;;;;;x
rus_desc;This character is a descendant of Rus, the youngest of three brothers who lead the conquest of Gothic lands in the 5th century CE. After the breakup of the Slavic tribal confederation, Rus returned east, taking up lands between the Bug and Dnieper rivers. After his death in 541 CE his oldest son, Vladislav, crossed the Dnieper and attempted to conquer all the lands up to Volga, while the younger Rus lead his tribes against Bosphorian Cimmeria and Crimean Goths, although he was repelled in the great battle at the banks of Tanais. Rus' descendants established numerous smaller states, fighting the surrounding Baltic, Ugro-Finnic and Altaic tribes, as well as between one another. After his arrival in 864 CE, Rurik and the Varangians managed to use the internal strives and political splintering to their advantage, ousting Rus' descendants and replacing them with Varangian nobility. Unwilling to accept Nordic overlordship, a group of nobles led by Sviatoslav III retreated west, entrenching themselves along the Danastris river. The blood of Rus needs both time and luck to regain what has been lost... Or else it will disappear, assimilated by Russia's new masters.;;;;;;;;;;;;;x
samo;Blood of Samo;;;;;;;;;;;x
samo_desc;"This character is a descendant of Samo the Great, the First High King and Emperor of the Western Slavs. Samo was not a Slav, but a merchant of Frankish descent. As a supplier of weapons to the Slavs, and as a result of his great personal charisma, Samo came to be elected as High King by the Slavs of Moravia and Slovakia, in their attempt to unite against the Avars. Samo increased his authority over the Western Slavic lands by marrying the daughters of many Slavic princes. He had over twelve wives and fathered twenty two legitimate sons and fifteen daughters by his wives. His progeny by concubines or lovers is myriad! This true father of Western Slavic royalty managed to unite the Western Slavs into their own primitive version of an Empire, a great state that would later come to be called Great Moravia. Humbling all who would oppose him, from the Avars to the Germans and the Franks, Samo crowned himself Emperor in immitation of the Romans, and proved to be an inspiration for many later Slavic monarchs, in truth most descending from him, if only on the maternal side. His descendants squandered his legacy and lost their ""Empire"" and thus turned to the worship of Veles in their great bitterness. The Samonids of Nyitra are greatly feared by their enemies, for they know no mercy or restraint! Even their Ahrimanist Avar neighbors know that to anger the Samonids is something not to be done! The Samonids are more than glad to sacrifice their beaten enemies to their Cruel God, ever beseaching him to grant their Return to the Great Glory of Old! Their enemies should beware, for the Blood of Samo can never be extinguished!";;;;;;;;;;;;;x
sassanid;Blood of Sassan;;;;;;;;;;;x
sassanid_desc;"From Estakr, Ardashir I, blood of Sassan and Darius the Achaemenid, built an Empire and swore to bring the world under the dominion of Ahura Mazda. The glory of the Realm of Light knew no equal on this world and Kings from Sindhia to the shores of the Inner Sea prostrated themselves before the glory of the Light. Yet Angra Mainyu saw fit to test the steadfastness of the Sovereigns of Light and a great darkness arose from Arabia to challenge the Realm of Ahura Mazda. It was Yazdegird III who stopped those who would destroy the Realm of Light and in 636CE at the Battle of al-Qadisiyyah Ahura Mazda emerged victorious. The Empire was saved, only to fall pray to internal dissension as the centuries weakened the blood of the Sovereigns of Light. Yet, in Estakhr, the blood of Sassan remains strong and the Lords of Light still whisper: ""With me is the Derafsh Kavian, through which I shall rule the nations.""";;;;;;;;;;;;;x
seleukos;Blood of Seleukos;;;;;;;;;;;x
seleukos_desc;Seleukos I Nikator, blood of Apollo, built an Empire and his descendants squandered it. The Seleukidai came close to extinction but the young Antiochus XIII Soter defeated Tigranes near Antiocheia ad Taurus in 83BCE, sparkling the beginning of a Seleukid Renaissance. Antiochus XIII Soter brought Tigranes's Armenian Empire to its knees, then after a series of successful campaigns in the East, he had himself proclaimed a second Alexandros after a triumphal entry into Seleukeia on the Tigris, the ancient capital of Arche Seleukeia. The Seleukid Renaissance ended in 116CE when Antiochus XVI Epiphanes bent the knee before a victorious Trajan and accepted Roman sovereignty. Seleukid Syria survived as a Roman vassal and later became a buffer state between the Romans and Islam. The blood of divine Seleukos is restless and wishes its glory restored!;;;;;;;;;;;;;x
severus;Blood of Severus;;;;;;;;;;;x
severus_desc;"Lucius Septimius Severus Augustus started his carreer by campaigning against the Great Abgar Ix of Osroene. He humbled the Armenian Emperor and had him result his role as a petty client of Rome. Following his victories in the East Severus was sent to Hispania to put down a Lusitanian rebellion. In 192 CE, following the death of Commodus, his legions procalimed him Emperor in Hispania. He became a member of the Imperial Triumvirate alongside Clodius Albinus and Alexandros III, his control over Hispania and Africa being confirmed. In 200 CE, while in Rome, Septimius Severus attempted to have himself crowned sole Emperor, and after the refusal of the Senate, he had it disbanded thus sparking the War of the Three Emperors. The Great Champion of the Republicans, Clodius Albinus expelled Severus from Rome and then chased him into Hispania. At the end of the war in 210 CE Alexandros III acknowledged Septimius Severus as Emperor of Hispania, thus starting the long rule of the Severi over their Hispanic possessions, and inaugurating the long lived political entity of the Empire of Hispania. On his deathbed Severus told his sons Geta and Caracalla: ""Be harmonious, make sure to enrich the soldiers, and scorn all other men."" and the Severi have taken this to heart, managing to survive the centuries on pure military strength alone. The Severi slowly lost their hold over Hispania, and in 553 CE Valentia submmited to Belisarius. Justinian had Marius Severus confirmed as hereditary Exarch of Valentia, and thus the once proud Emperors became the unbreakable Exarchs of the West. The Empire of Hispania lived on, as many Gothic High Kings claimed the title for their own. In 707 CE Julius Severus broke off with the Empire proclaiming himself King of Valentia, and the Severi became once more masters of an independent power. Having survived many centuries of adversity, Vandals, Goths and the Rise of Islam, the Severi still hold on to their Kingdom of Valentia and dream of the Empire that is rightfully theirs. With the Immortal Legio VI Hispana at their command, and their great militaristic state ready to raise more legions for their masters, the Severi are ready to once more claim the Empire of Hispania as their own, and if Mithra is willing one day return to Rome and punish the Senate for its ancient, yet never forgiven insolence!";;;;;;;;;;;;;x
sweyn;Blood of Sweyn;;;;;;;;;;;x
sweyn_desc;This character is a descendant of Sweyn Forkbeard, High King of the Danes and High King of Anglia. In 986 CE Sweyn managed to secure the High Kingship of the Danes and went on to increase his dominions wherever he could, from Norway to the Isles of the West! In 1003 CE Sweyn led the largest Norse invasion force Britannia had ever seen in an attempt to overwhelm all resistance. King after King swore fealty to the new Danish High King, and in 1005 CE he was acknowledged as the uncontested High King of the Saxons and the Norse of Britannia. In 1007 CE, his Western advances were checked at the battle of Glevum, Brennius Pendragon, High King of the Brythons soundly defeating his great Norse army. The following peace confirmed Sweyn as Overlord of the Saxons and of the Norse, while abandoning all claims on the Brython lands. Sweyn died in 1015 CE, and his realm was plunged into a great civil war with several Kings vying for the High Kingship. His son Knut would eventually emerge victorious. Knut the Great would prove an even better ruler than his father. Having served in the Varangian Guard in Constantinople in his youth, Knut returned home with great ambitions of Empire. In immitation of the Romans, he adopted Sowilo, the Sun God as a patron of his great state. Knut wold go on to establish his dominion not only over the Norse and Saxons of Briannia but over Denmark, Sweden and Norway as well. The Great Sun Emperor of the North, managed to build his great state of MiklarÌki holding dominion from the Baltic to Iceland! His great Realm proved to be ephemereal, for upon Knut's death his Empire collapsed into chaos and anarchy. His descendants might rule many realms, yet all remain but shadows of their great ancestors. Will the Blood of Sweyn rebuild its Great Empire of the North, or will MiklarÌki remain but a half-remembered dream? Only time will tell.;;;;;;;;;;;;;x
theodemir;Blood of Theodemir;;;;;;;;;;;x
theodemir_desc;This character is a descendant of the Amali High King Theodemir, the father of the Great Theodoric, and sire of several long lines of Kings. The Blood of Theodemir ruled many kingdoms from the Balkans to Hispania, and found its way into many dynasties on the maternal line. While Theodoric went West, several branches of the family remained in the east. The Blood of Theodemir retained the High Kingship of the Balkan Ostrogoths, and in 504 CE Leo II created the Kingdom of Diocleia for his Ostrogothic clients. The Kingdom of Diocleia became the primary Ostrogothic recruiting ground for the Empire, these Eastern Goths found themselves fighting under the Imperial Banner in battlefields ranging from Hispania to Persia. Their proud warrior culture and excellence in the art of war saw them settled as military colonists throughout the Empire, wherever a Gothic sword was needed. The Blood of Theodemir retain the martial spirit of their ancestors and remain unconquered in their strongholds on the Adriatic Sea. The Theodemirings no longer serve the Empire, and are now free to find their own glory! They still remember the Great High Kings of Old and know that Rome was once humbled by the Goths, and it can be so again. Their will is iron, their resolve steel and their desire unending!;;;;;;;;;;;;;x
theodoric;Blood of Theodoric;;;;;;;;;;;x
theodoric_desc;This person is of the blood of Theodoric the Great, son of Theodemir and the only man to ever rule over all Goths, Ostro- and Visi- alike. In 478 CE Theodoric forced the Celtic kings of Tylis and Singidunum to accept his authority over that of ConstantinopleÅfs. Leaving his brother Theodemir II to rule the Balkans in his name, Theodoric traveled west, attacking the Western Empire on the suggestion of Emperor Zeno. Though he failed, he simply went further west, uniting the disparate Goths of Southern Gallia. He was then invited by the Visigoths to be regent, for the Balthing king Amalric was too young to rule. \nWhen the Tervingi king protested this, Theodoric simply invited him to a banquet and had a toast with him, then strangled the Visigoth with his own two hands! And while not even Theodoric could stand against Clovis of the Franks, he was also one of the few men who could speak his mind around the infamously ruthless Merovingian. Theodoric was finally betrayed by his daughter Amalasuntha and killed in 515 CE. Though his empire did not outlast him, the Kings of Aquitaine still look to Theodoric as the great champion of Gothic Arianism. Even the Tieudiskaz respect and honor him, knowing him as Dietrich of Bern. And from Alcantara all the way to Crimea, Goths everywhere know that one man almost forged them into an empire capable of rivaling Rome. If not for an ungrateful brat of a daughter!;;;;;;;;;;;;;x
theodosius;Blood of Theodosius;;;;;;;;;;;x
theodosius_desc;This character is a descendant of Flavius Theodosius, who reigned as co-emperor alongside Valentinian II. It was during his reign that Christianity was instituted as the state religion of the Western Empire. In 382 CE, Theodosius ordered the destruction of the Temple of the Vestal Virgins and the defilement of the Sacred Heart of Sol, enraging Julian II in the process. Julian then invaded the West and conquered the city of Rome within three months. Valentinian and Theodosius regrouped at Ravenna where they were beaten again by Julian. Following this, they fled first to Gallia and then Hispania, where Theodosius instigated the foederati and other barbarian tribes to invade the Empire. In 387 CE, Julian was mortally wounded and so embarked upon his final journey into the desert. By this time Valentinian and Theodosius had gathered the support of the Severans of the Hispania, which they then used to re-establish their authority in the Western Empire. Because of tensions between the Eastern Empire and the Persians, Theodosius made peace with Alexandros IX who is now the sole emperor of the East. Theodosius died in 395 CE of sun stroke, to which Alexandros replied ìis only fittingî. He was then succeeded by his son Honorius as co-emperor. However the true ruler of the Western Empire becomes the half-Vandal general Stilicho. Honorius later moved his capital to Ravenna, where his descendants still reign today. With the power of the Western Emperor broken, will the Blood of Theodosius once again reclaim their Empire?;;;;;;;;;;;;;x
urien;Blood of Urien;;;;;;;;;;;x
urien_desc;This character is a descendant of Urien Rheged, King of Rheged and Sovereign Lord of the Hen Ogledd. One of the legendary Battle-Leaders of the Brythons, Urien of Rheged imposed his authority over the Old North and was acknowledged as High King by the Brythons of the Hen Ogledd. Invincible in battle and widely respected by the Brythons, Urien married the Artorian princess Morgana, and together they would sire a long line of kings. Morgana would later kill her husband and rule as Queen in her own right over Rheged and the Men of the North. While it is said that the Saxons of the South are steel, the Men of the North are stone. Unconquered and unbreakable the Kings of Rheged wish to restore their dominion over the Hen Ogledd and banish the Norse and the Saxons into the Sea. With the Blood of Urien and Artorius in their veins, the true Kings of the North are prophesiezed to regain their High Kingship and bring the dominion of the Gwyr y Gogledd - the Men of the North - over all of the great Islands of the West!;;;;;;;;;;;;;x
valentinian;Blood of Valentinian;;;;;;;;;;;x
